time,cycle,plv,part,pven,qart,qper,qven,vlv,vart,vven
1966,3,1.2166,13.385,0.6586,0,0.090655,0,47.657,1130.2,3822.1
1968,3,1.1078,13.375,0.659,0,0.090582,0,47.657,1130,3822.3
1970,3,1.0051,13.366,0.65941,0,0.09051,0,47.657,1129.8,3822.5
1972,3,0.90843,13.356,0.65982,0,0.090437,0,47.657,1129.7,3822.7
1974,3,0.81805,13.346,0.66023,0,0.090365,0,47.657,1129.5,3822.9
1976,3,0.734,13.336,0.66063,0,0.090292,0,47.657,1129.3,3823
1978,3,0.65637,13.327,0.66104,0,0.09022,0.016473,47.657,1129.1,3823.2
1980,3,0.58563,13.317,0.66137,0,0.090148,0.26707,47.69,1128.9,3823.4
1982,3,0.52684,13.307,0.66057,0,0.090085,0.47155,48.224,1128.8,3823
1984,3,0.47735,13.297,0.65886,0,0.090028,0.64,49.167,1128.6,3822.3
1986,3,0.43551,13.288,0.65638,0,0.089976,0.77882,50.447,1128.4,3821.2
1988,3,0.40036,13.278,0.65328,0,0.089929,0.89185,52.005,1128.2,3819.8
1990,3,0.37147,13.268,0.64968,0,0.089885,0.98098,53.788,1128,3818.2
1992,3,0.34882,13.258,0.64567,0,0.089845,1.0467,55.75,1127.9,3816.4
1994,3,0.33266,13.249,0.64136,0,0.089806,1.0885,57.844,1127.7,3814.5
1996,3,0.32348,13.239,0.63687,0,0.089769,1.105,60.021,1127.5,3812.5
1998,3,0.32188,13.229,0.6323,0,0.089733,1.0946,62.231,1127.3,3810.5
2000,3,0.32854,13.22,0.62778,0,0.089696,1.0551,64.42,1127.1,3808.4
2002,3,0.3393,13.21,0.62343,0,0.089658,1.0019,66.53,1127,3806.5
2004,3,0.34952,13.2,0.61933,0,0.089618,0.95136,68.534,1126.8,3804.7
2006,3,0.35923,13.191,0.61545,0,0.089577,0.90347,70.437,1126.6,3803
2008,3,0.36844,13.181,0.61179,0,0.089534,0.85807,72.244,1126.4,3801.3
2010,3,0.37719,13.171,0.60833,0,0.08949,0.81501,73.96,1126.2,3799.8
2012,3,0.38551,13.162,0.60507,0,0.089444,0.77419,75.59,1126.1,3798.3
2014,3,0.3934,13.152,0.60199,0,0.089397,0.73548,77.138,1125.9,3797
2016,3,0.40091,13.142,0.59908,0,0.089349,0.69878,78.609,1125.7,3795.7
2018,3,0.40803,13.133,0.59634,0,0.0893,0.66398,80.007,1125.5,3794.5
2020,3,0.41481,13.123,0.59375,0,0.08925,0.63098,81.335,1125.3,3793.3
2022,3,0.42124,13.113,0.59131,0,0.089199,0.59969,82.597,1125.2,3792.2
2024,3,0.42736,13.104,0.58902,0,0.089146,0.57002,83.796,1125,3791.2
2026,3,0.43317,13.094,0.58685,0,0.089093,0.54189,84.936,1124.8,3790.3
2028,3,0.4387,13.085,0.58482,0,0.089039,0.51522,86.02,1124.6,3789.3
2030,3,0.44396,13.075,0.5829,0,0.088984,0.48992,87.05,1124.5,3788.5
2032,3,0.44895,13.065,0.58109,0,0.088929,0.46594,88.03,1124.3,3787.7
2034,3,0.45371,13.056,0.5794,0,0.088872,0.4432,88.962,1124.1,3786.9
2036,3,0.45823,13.046,0.5778,0,0.088815,0.42164,89.848,1123.9,3786.2
2038,3,0.46253,13.037,0.57631,0,0.088758,0.4012,90.692,1123.7,3785.6
2040,3,0.46662,13.027,0.5749,0,0.088699,0.38181,91.494,1123.6,3784.9
2042,3,0.47051,13.017,0.57358,0,0.088641,0.36343,92.258,1123.4,3784.4
2044,3,0.47422,13.008,0.57235,0,0.088581,0.346,92.984,1123.2,3783.8
2046,3,0.47775,12.998,0.57119,0,0.088521,0.32947,93.676,1123,3783.3
2048,3,0.48111,12.989,0.5701,0,0.088461,0.3138,94.335,1122.9,3782.8
2050,3,0.48431,12.979,0.56909,0,0.0884,0.29893,94.963,1122.7,3782.4
2052,3,0.48736,12.97,0.56814,0,0.088339,0.28484,95.561,1122.5,3781.9
2054,3,0.49027,12.96,0.56726,0,0.088277,0.27148,96.131,1122.3,3781.5
2056,3,0.49303,12.95,0.56643,0,0.088215,0.25881,96.673,1122.2,3781.2
2058,3,0.49567,12.941,0.56567,0,0.088153,0.24679,97.191,1122,3780.8
2060,3,0.49819,12.931,0.56495,0,0.08809,0.2354,97.685,1121.8,3780.5
2062,3,0.50059,12.922,0.56429,0,0.088027,0.2246,98.155,1121.6,3780.2
2064,3,0.50288,12.912,0.56367,0,0.087964,0.21435,98.605,1121.4,3779.9
2066,3,0.50507,12.903,0.56311,0,0.0879,0.20464,99.033,1121.3,3779.7
2068,3,0.50716,12.893,0.56258,0,0.087836,0.19543,99.443,1121.1,3779.5
2070,3,0.50915,12.884,0.5621,0,0.087772,0.18669,99.834,1120.9,3779.2
2072,3,0.51106,12.874,0.56165,0,0.087708,0.17841,100.21,1120.7,3779.1
2074,3,0.51287,12.865,0.56124,0,0.087643,0.17055,100.56,1120.6,3778.9
2076,3,0.51461,12.856,0.56087,0,0.087578,0.1631,100.9,1120.4,3778.7
2078,3,0.51628,12.846,0.56053,0,0.087513,0.15604,101.23,1120.2,3778.6
2080,3,0.51787,12.837,0.56022,0,0.087448,0.14934,101.54,1120,3778.4
2082,3,0.51939,12.827,0.55994,0,0.087383,0.14298,101.84,1119.9,3778.3
2084,3,0.52085,12.818,0.55969,0,0.087318,0.13696,102.13,1119.7,3778.2
2086,3,0.52225,12.808,0.55947,0,0.087252,0.13125,102.4,1119.5,3778.1
2088,3,0.52359,12.799,0.55927,0,0.087186,0.12583,102.66,1119.3,3778
2090,3,0.52487,12.789,0.5591,0,0.087121,0.12069,102.92,1119.2,3777.9
2092,3,0.5261,12.78,0.55895,0,0.087055,0.11582,103.16,1119,3777.8
2094,3,0.52728,12.771,0.55882,0,0.086989,0.11119,103.39,1118.8,3777.8
2096,3,0.52842,12.761,0.55871,0,0.086922,0.10681,103.61,1118.6,3777.7
2098,3,0.52951,12.752,0.55862,0,0.086856,0.10265,103.82,1118.5,3777.7
2100,3,0.53055,12.742,0.55855,0,0.08679,0.098711,104.03,1118.3,3777.7
2102,3,0.53156,12.733,0.55849,0,0.086724,0.094972,104.23,1118.1,3777.6
2104,3,0.53253,12.724,0.55846,0,0.086657,0.091425,104.42,1118,3777.6
2106,3,0.53346,12.714,0.55844,0,0.086591,0.088061,104.6,1117.8,3777.6
2108,3,0.53436,12.705,0.55843,0,0.086524,0.084871,104.78,1117.6,3777.6
2110,3,0.53523,12.696,0.55844,0,0.086457,0.081844,104.95,1117.4,3777.6
2112,3,0.53606,12.686,0.55846,0,0.086391,0.078974,105.11,1117.3,3777.6
2114,3,0.53687,12.677,0.55849,0,0.086324,0.076251,105.27,1117.1,3777.6
2116,3,0.53764,12.668,0.55854,0,0.086257,0.073669,105.42,1116.9,3777.7
2118,3,0.5384,12.658,0.55859,0,0.086191,0.071219,105.57,1116.7,3777.7
2120,3,0.53912,12.649,0.55866,0,0.086124,0.068895,105.71,1116.6,3777.7
2122,3,0.53982,12.64,0.55874,0,0.086057,0.06669,105.85,1116.4,3777.8
2124,3,0.5405,12.631,0.55882,0,0.08599,0.064599,105.98,1116.2,3777.8
2126,3,0.54116,12.621,0.55892,0,0.085923,0.062615,106.11,1116.1,3777.8
2128,3,0.5418,12.612,0.55903,0,0.085856,0.060733,106.24,1115.9,3777.9
2130,3,0.54242,12.603,0.55914,0,0.08579,0.058947,106.36,1115.7,3777.9
2132,3,0.54302,12.593,0.55926,0,0.085723,0.057253,106.48,1115.5,3778
2134,3,0.54361,12.584,0.55939,0,0.085656,0.055645,106.59,1115.4,3778
2136,3,0.54417,12.575,0.55952,0,0.085589,0.05412,106.7,1115.2,3778.1
2138,3,0.54473,12.566,0.55966,0,0.085522,0.052673,106.81,1115,3778.2
2140,3,0.54526,12.556,0.55981,0,0.085455,0.0513,106.91,1114.9,3778.2
2142,3,0.54579,12.547,0.55997,0,0.085389,0.049997,107.02,1114.7,3778.3
2144,3,0.5463,12.538,0.56013,0,0.085322,0.04876,107.12,1114.5,3778.4
2146,3,0.54679,12.529,0.56029,0,0.085255,0.047586,107.21,1114.3,3778.4
2148,3,0.54728,12.52,0.56046,0,0.085188,0.046472,107.31,1114.2,3778.5
2150,3,0.54775,12.51,0.56063,0,0.085121,0.045415,107.4,1114,3778.6
2152,3,0.54822,12.501,0.56081,0,0.085055,0.044412,107.49,1113.8,3778.7
2154,3,0.54867,12.492,0.56099,0,0.084988,0.043459,107.58,1113.7,3778.8
2156,3,0.54911,12.483,0.56118,0,0.084921,0.042555,107.67,1113.5,3778.8
2158,3,0.54955,12.474,0.56137,0,0.084855,0.041697,107.75,1113.3,3778.9
2160,3,0.54997,12.464,0.56157,0,0.084788,0.040882,107.84,1113.1,3779
2162,3,0.55039,12.455,0.56176,0,0.084721,0.040108,107.92,1113,3779.1
2164,3,0.5508,12.446,0.56196,0,0.084655,0.039373,108,1112.8,3779.2
2166,3,0.5512,12.437,0.56217,0,0.084588,0.038676,108.08,1112.6,3779.3
2168,3,0.55159,12.428,0.56238,0,0.084522,0.038013,108.16,1112.5,3779.4
2170,3,0.55198,12.419,0.56258,0,0.084455,0.037384,108.23,1112.3,3779.5
2172,3,0.55236,12.41,0.5628,0,0.084389,0.036786,108.31,1112.1,3779.6
2174,3,0.55274,12.401,0.56301,0,0.084322,0.036218,108.38,1112,3779.7
2176,3,0.55311,12.391,0.56323,0,0.084256,0.035679,108.45,1111.8,3779.8
2178,3,0.55347,12.382,0.56345,0,0.084189,0.035166,108.52,1111.6,3779.8
2180,3,0.55383,12.373,0.56367,0,0.084123,0.034679,108.59,1111.5,3779.9
2182,3,0.55418,12.364,0.56389,0,0.084057,0.034216,108.66,1111.3,3780
2184,3,0.55453,12.355,0.56411,0,0.08399,0.033777,108.73,1111.1,3780.1
2186,3,0.55488,12.346,0.56434,0,0.083924,0.033358,108.8,1111,3780.2
2188,3,0.55522,12.337,0.56457,0,0.083858,0.032961,108.87,1110.8,3780.3
2190,3,0.55555,12.328,0.5648,0,0.083792,0.032583,108.93,1110.6,3780.4
2192,3,0.55589,12.319,0.56503,0,0.083726,0.032223,109,1110.5,3780.6
2194,3,0.55622,12.31,0.56526,0,0.08366,0.031882,109.06,1110.3,3780.7
2196,3,0.55654,12.301,0.56549,0,0.083594,0.031556,109.13,1110.1,3780.8
2198,3,0.55686,12.292,0.56572,0,0.083528,0.031247,109.19,1110,3780.9
2200,3,0.55718,12.283,0.56596,0,0.083462,0.030953,109.25,1109.8,3781
2202,3,0.5575,12.274,0.5662,0,0.083396,0.030673,109.31,1109.6,3781.1
2204,3,0.55781,12.265,0.56643,0,0.08333,0.030406,109.37,1109.4,3781.2
2206,3,0.55812,12.256,0.56667,0,0.083264,0.030152,109.44,1109.3,3781.3
2208,3,0.55843,12.247,0.56691,0,0.083199,0.02991,109.5,1109.1,3781.4
2210,3,0.55873,12.238,0.56715,0,0.083133,0.02968,109.56,1108.9,3781.5
2212,3,0.55904,12.229,0.56739,0,0.083067,0.029461,109.61,1108.8,3781.6
2214,3,0.55934,12.22,0.56763,0,0.083002,0.029251,109.67,1108.6,3781.7
2216,3,0.55963,12.211,0.56787,0,0.082936,0.029052,109.73,1108.5,3781.8
2218,3,0.55993,12.202,0.56812,0,0.08287,0.028862,109.79,1108.3,3781.9
2220,3,0.56023,12.193,0.56836,0,0.082805,0.028681,109.85,1108.1,3782
2222,3,0.56052,12.184,0.5686,0,0.08274,0.028508,109.91,1108,3782.1
2224,3,0.56081,12.175,0.56885,0,0.082674,0.028343,109.96,1107.8,3782.2
2226,3,0.5611,12.166,0.56909,0,0.082609,0.028186,110.02,1107.6,3782.4
2228,3,0.56139,12.157,0.56934,0,0.082544,0.028036,110.08,1107.5,3782.5
2230,3,0.56167,12.148,0.56958,0,0.082478,0.027892,110.13,1107.3,3782.6
2232,3,0.56196,12.139,0.56983,0,0.082413,0.027755,110.19,1107.1,3782.7
2234,3,0.56224,12.13,0.57007,0,0.082348,0.027624,110.24,1107,3782.8
2236,3,0.56252,12.122,0.57032,0,0.082283,0.027499,110.3,1106.8,3782.9
2238,3,0.5628,12.113,0.57057,0,0.082218,0.027379,110.35,1106.6,3783
2240,3,0.56308,12.104,0.57081,0,0.082153,0.027264,110.41,1106.5,3783.1
2242,3,0.56336,12.095,0.57106,0,0.082088,0.027154,110.46,1106.3,3783.2
2244,3,0.56364,12.086,0.57131,0,0.082023,0.027049,110.52,1106.1,3783.3
2246,3,0.56391,12.077,0.57155,0,0.081958,0.026949,110.57,1106,3783.5
2248,3,0.56419,12.068,0.5718,0,0.081893,0.026852,110.62,1105.8,3783.6
2250,3,0.56446,12.06,0.57205,0,0.081829,0.02676,110.68,1105.6,3783.7
2252,3,0.56473,12.051,0.5723,0,0.081764,0.026671,110.73,1105.5,3783.8
2254,3,0.565,12.042,0.57254,0,0.081699,0.026586,110.79,1105.3,3783.9
2256,3,0.56528,12.033,0.57279,0,0.081635,0.026504,110.84,1105.2,3784
2258,3,0.56555,12.024,0.57304,0,0.08157,0.026425,110.89,1105,3784.1
2260,3,0.56582,12.015,0.57329,0,0.081505,0.02635,110.94,1104.8,3784.2
2262,3,0.56608,12.007,0.57354,0,0.081441,0.026277,111,1104.7,3784.3
2264,3,0.56635,11.998,0.57379,0,0.081377,0.026207,111.05,1104.5,3784.4
2266,3,0.56662,11.989,0.57403,0,0.081312,0.02614,111.1,1104.3,3784.6
2268,3,0.56689,11.98,0.57428,0,0.081248,0.026075,111.15,1104.2,3784.7
2270,3,0.56715,11.971,0.57453,0,0.081184,0.026013,111.21,1104,3784.8
2272,3,0.56742,11.963,0.57478,0,0.081119,0.025953,111.26,1103.9,3784.9
2274,3,0.56768,11.954,0.57503,0,0.081055,0.025894,111.31,1103.7,3785
2276,3,0.56795,11.945,0.57527,0,0.080991,0.025838,111.36,1103.5,3785.1
2278,3,0.56821,11.936,0.57552,0,0.080927,0.025784,111.41,1103.4,3785.2
2280,3,0.56847,11.928,0.57577,0,0.080863,0.025731,111.47,1103.2,3785.3
2282,3,0.56874,11.919,0.57602,0,0.080799,0.025681,111.52,1103,3785.4
2284,3,0.569,11.91,0.57627,0,0.080735,0.025632,111.57,1102.9,3785.5
2286,3,0.56926,11.902,0.57651,0,0.080671,0.025584,111.62,1102.7,3785.7
2288,3,0.56952,11.893,0.57676,0,0.080608,0.025538,111.67,1102.6,3785.8
2290,3,0.56978,11.884,0.57701,0,0.080544,0.025493,111.72,1102.4,3785.9
2292,3,0.57004,11.875,0.57726,0,0.08048,0.02545,111.77,1102.2,3786
2294,3,0.5703,11.867,0.57751,0,0.080416,0.025407,111.82,1102.1,3786.1
2296,3,0.57056,11.858,0.57775,0,0.080353,0.025366,111.87,1101.9,3786.2
2298,3,0.57082,11.849,0.578,0,0.080289,0.025326,111.93,1101.8,3786.3
2300,3,0.57108,11.841,0.57825,0,0.080226,0.025287,111.98,1101.6,3786.4
2302,3,0.57133,11.832,0.5785,0,0.080162,0.02525,112.03,1101.4,3786.5
2304,3,0.57159,11.823,0.57874,0,0.080099,0.025213,112.08,1101.3,3786.6
2306,3,0.57185,11.815,0.57899,0,0.080035,0.025177,112.13,1101.1,3786.8
2308,3,0.57211,11.806,0.57924,0,0.079972,0.025142,112.18,1101,3786.9
2310,3,0.57236,11.797,0.57948,0,0.079909,0.025107,112.23,1100.8,3787
2312,3,0.57262,11.789,0.57973,0,0.079846,0.025074,112.28,1100.6,3787.1
2314,3,0.57287,11.78,0.57998,0,0.079782,0.025041,112.33,1100.5,3787.2
2316,3,0.57313,11.772,0.58022,0,0.079719,0.025009,112.38,1100.3,3787.3
2318,3,0.57338,11.763,0.58047,0,0.079656,0.024977,112.43,1100.2,3787.4
2320,3,0.57364,11.754,0.58071,0,0.079593,0.024946,112.48,1100,3787.5
2322,3,0.57389,11.746,0.58096,0,0.07953,0.024916,112.53,1099.8,3787.6
2324,3,0.57415,11.737,0.58121,0,0.079467,0.024887,112.58,1099.7,3787.7
2326,3,0.5744,11.729,0.58145,0,0.079404,0.024857,112.63,1099.5,3787.9
2328,3,0.57466,11.72,0.5817,0,0.079342,0.024829,112.68,1099.4,3788
2330,3,0.57491,11.711,0.58194,0,0.079279,0.024801,112.73,1099.2,3788.1
2332,3,0.57516,11.703,0.58219,0,0.079216,0.024773,112.78,1099,3788.2
2334,3,0.57541,11.694,0.58243,0,0.079153,0.024746,112.83,1098.9,3788.3
2336,3,0.57567,11.686,0.58268,0,0.079091,0.024719,112.88,1098.7,3788.4
2338,3,0.57592,11.677,0.58292,0,0.079028,0.024693,112.93,1098.6,3788.5
2340,3,0.57617,11.669,0.58317,0,0.078966,0.024667,112.97,1098.4,3788.6
2342,3,0.57642,11.66,0.58341,0,0.078903,0.024641,113.02,1098.3,3788.7
2344,3,0.57667,11.652,0.58365,0,0.078841,0.024616,113.07,1098.1,3788.8
2346,3,0.57692,11.643,0.5839,0,0.078778,0.024591,113.12,1097.9,3788.9
2348,3,0.57718,11.635,0.58414,0,0.078716,0.024566,113.17,1097.8,3789
2350,3,0.57743,11.626,0.58439,0,0.078654,0.024541,113.22,1097.6,3789.2
2352,3,0.57768,11.618,0.58463,0,0.078591,0.024517,113.27,1097.5,3789.3
2354,3,0.57793,11.609,0.58487,0,0.078529,0.024493,113.32,1097.3,3789.4
2356,3,0.57818,11.601,0.58512,0,0.078467,0.02447,113.37,1097.2,3789.5
2358,3,0.57843,11.592,0.58536,0,0.078405,0.024446,113.42,1097,3789.6
2360,3,0.57868,11.584,0.5856,0,0.078343,0.024423,113.47,1096.8,3789.7
2362,3,0.57892,11.575,0.58584,0,0.078281,0.0244,113.51,1096.7,3789.8
2364,3,0.57917,11.567,0.58609,0,0.078219,0.024378,113.56,1096.5,3789.9
2366,3,0.57942,11.558,0.58633,0,0.078157,0.024355,113.61,1096.4,3790
2368,3,0.57967,11.55,0.58657,0,0.078095,0.024333,113.66,1096.2,3790.1
2370,3,0.57992,11.541,0.58681,0,0.078033,0.024311,113.71,1096.1,3790.2
2372,3,0.58017,11.533,0.58705,0,0.077972,0.024289,113.76,1095.9,3790.3
2374,3,0.58041,11.525,0.5873,0,0.07791,0.024267,113.81,1095.7,3790.4
2376,3,0.58066,11.516,0.58754,0,0.077848,0.024245,113.86,1095.6,3790.6
2378,3,0.58091,11.508,0.58778,0,0.077787,0.024223,113.9,1095.4,3790.7
2380,3,0.58116,11.499,0.58802,0,0.077725,0.024202,113.95,1095.3,3790.8
2382,3,0.5814,11.491,0.58826,0,0.077664,0.024181,114,1095.1,3790.9
2384,3,0.58165,11.483,0.5885,0,0.077602,0.02416,114.05,1095,3791
2386,3,0.5819,11.474,0.58874,0,0.077541,0.024139,114.1,1094.8,3791.1
2388,3,0.58214,11.466,0.58898,0,0.07748,0.024118,114.15,1094.7,3791.2
2390,3,0.58239,11.458,0.58922,0,0.077418,0.024097,114.19,1094.5,3791.3
2392,3,0.58263,11.449,0.58946,0,0.077357,0.024076,114.24,1094.3,3791.4
2394,3,0.58288,11.441,0.5897,0,0.077296,0.024056,114.29,1094.2,3791.5
2396,3,0.58313,11.432,0.58994,0,0.077235,0.024035,114.34,1094,3791.6
2398,3,0.58337,11.424,0.59018,0,0.077173,0.024015,114.39,1093.9,3791.7
2400,4,0.58362,11.416,0.59042,0,0.077112,0.023994,114.43,1093.7,3791.8
2402,4,0.59215,11.407,0.59066,0,0.077051,0,114.48,1093.6,3791.9
2404,4,0.617,11.399,0.59101,0,0.07699,0,114.48,1093.4,3792.1
2406,4,0.65839,11.391,0.59135,0,0.076928,0,114.48,1093.3,3792.3
2408,4,0.71629,11.383,0.5917,0,0.076866,0,114.48,1093.1,3792.4
2410,4,0.79063,11.374,0.59204,0,0.076805,0,114.48,1093,3792.6
2412,4,0.88134,11.366,0.59239,0,0.076743,0,114.48,1092.8,3792.7
2414,4,0.98833,11.358,0.59274,0,0.076682,0,114.48,1092.7,3792.9
2416,4,1.1115,11.349,0.59308,0,0.07662,0,114.48,1092.5,3793
2418,4,1.2507,11.341,0.59342,0,0.076559,0,114.48,1092.3,3793.2
2420,4,1.4058,11.333,0.59377,0,0.076497,0,114.48,1092.2,3793.3
2422,4,1.5767,11.325,0.59411,0,0.076436,0,114.48,1092,3793.5
2424,4,1.7632,11.316,0.59446,0,0.076375,0,114.48,1091.9,3793.6
2426,4,1.9651,11.308,0.5948,0,0.076314,0,114.48,1091.7,3793.8
2428,4,2.1822,11.3,0.59514,0,0.076253,0,114.48,1091.6,3793.9
2430,4,2.4144,11.292,0.59549,0,0.076191,0,114.48,1091.4,3794.1
2432,4,2.6612,11.283,0.59583,0,0.07613,0,114.48,1091.3,3794.2
2434,4,2.9226,11.275,0.59617,0,0.076069,0,114.48,1091.1,3794.4
2436,4,3.1983,11.267,0.59652,0,0.076008,0,114.48,1091,3794.5
2438,4,3.488,11.259,0.59686,0,0.075948,0,114.48,1090.8,3794.7
2440,4,3.7913,11.251,0.5972,0,0.075887,0,114.48,1090.7,3794.9
2442,4,4.1081,11.242,0.59754,0,0.075826,0,114.48,1090.5,3795
2444,4,4.438,11.234,0.59788,0,0.075765,0,114.48,1090.4,3795.2
2446,4,4.7806,11.226,0.59822,0,0.075704,0,114.48,1090.2,3795.3
2448,4,5.1357,11.218,0.59856,0,0.075644,0,114.48,1090.1,3795.5
2450,4,5.5029,11.21,0.5989,0,0.075583,0,114.48,1089.9,3795.6
2452,4,5.8818,11.201,0.59924,0,0.075523,0,114.48,1089.8,3795.8
2454,4,6.272,11.193,0.59958,0,0.075462,0,114.48,1089.6,3795.9
2456,4,6.6732,11.185,0.59992,0,0.075402,0,114.48,1089.5,3796.1
2458,4,7.0849,11.177,0.60026,0,0.075341,0,114.48,1089.3,3796.2
2460,4,7.5068,11.169,0.6006,0,0.075281,0,114.48,1089.2,3796.4
2462,4,7.9385,11.161,0.60094,0,0.075221,0,114.48,1089,3796.5
2464,4,8.3794,11.153,0.60128,0,0.07516,0,114.48,1088.9,3796.7
2466,4,8.8293,11.144,0.60162,0,0.0751,0,114.48,1088.7,3796.8
2468,4,9.2876,11.136,0.60195,0,0.07504,0,114.48,1088.6,3797
2470,4,9.7539,11.128,0.60229,0,0.07498,0,114.48,1088.4,3797.1
2472,4,10.228,11.12,0.60263,0,0.07492,0,114.48,1088.3,3797.3
2474,4,10.708,11.112,0.60297,0,0.07486,0,114.48,1088.1,3797.4
2476,4,11.196,11.104,0.6033,0.064829,0.0748,0,114.48,1088,3797.6
2478,4,11.676,11.103,0.60364,0.4043,0.07479,0,114.35,1087.9,3797.7
2480,4,12.089,11.139,0.60398,0.67011,0.075041,0,113.54,1088.6,3797.9
2482,4,12.44,11.203,0.60431,0.87271,0.075496,0,112.2,1089.8,3798
2484,4,12.738,11.289,0.60465,1.0218,0.076107,0,110.46,1091.4,3798.2
2486,4,12.988,11.391,0.605,1.1262,0.076832,0,108.41,1093.3,3798.3
2488,4,13.197,11.504,0.60534,1.1939,0.077637,0,106.16,1095.4,3798.5
2490,4,13.371,11.625,0.60569,1.2318,0.078493,0,103.77,1097.6,3798.6
2492,4,13.516,11.749,0.60604,1.2461,0.079377,0,101.31,1099.9,3798.8
2494,4,13.636,11.875,0.6064,1.242,0.080272,0,98.819,1102.2,3798.9
2496,4,13.736,12.001,0.60676,1.2239,0.081163,0,96.335,1104.6,3799.1
2498,4,13.819,12.124,0.60713,1.1955,0.08204,0,93.887,1106.8,3799.3
2500,4,13.889,12.244,0.6075,1.1599,0.082894,0,91.496,1109.1,3799.4
2502,4,13.948,12.361,0.60787,1.1193,0.083719,0,89.177,1111.2,3799.6
2504,4,13.998,12.473,0.60825,1.0758,0.084513,0,86.938,1113.3,3799.8
2506,4,14.041,12.58,0.60863,1.0307,0.085273,0,84.787,1115.3,3799.9
2508,4,14.079,12.682,0.60901,0.98517,0.085998,0,82.725,1117.2,3800.1
2510,4,14.112,12.779,0.6094,0.94005,0.086686,0,80.755,1119,3800.3
2512,4,14.141,12.871,0.60979,0.89589,0.08734,0,78.875,1120.7,3800.4
2514,4,14.168,12.958,0.61018,0.85308,0.087959,0,77.083,1122.3,3800.6
2516,4,14.192,13.041,0.61058,0.81187,0.088545,0,75.377,1123.8,3800.8
2518,4,14.214,13.119,0.61098,0.77239,0.089099,0,73.753,1125.3,3801
2520,4,14.235,13.193,0.61138,0.7347,0.089621,0,72.208,1126.6,3801.2
2522,4,14.253,13.262,0.61178,0.6988,0.090115,0,70.739,1127.9,3801.3
2524,4,14.271,13.328,0.61218,0.66466,0.09058,0,69.341,1129.1,3801.5
2526,4,14.287,13.39,0.61259,0.63222,0.091019,0,68.012,1130.3,3801.7
2528,4,14.301,13.449,0.613,0.60141,0.091432,0,66.747,1131.4,3801.9
2530,4,14.315,13.504,0.61341,0.57212,0.091821,0,65.545,1132.4,3802.1
2532,4,14.327,13.556,0.61383,0.54428,0.092188,0,64.4,1133.4,3802.2
2534,4,14.339,13.604,0.61424,0.5178,0.092533,0,63.312,1134.3,3802.4
2536,4,14.349,13.65,0.61466,0.49259,0.092857,0,62.276,1135.1,3802.6
2538,4,14.358,13.693,0.61508,0.46856,0.093161,0,61.291,1135.9,3802.8
2540,4,14.366,13.734,0.61549,0.44564,0.093447,0,60.354,1136.7,3803
2542,4,14.373,13.772,0.61591,0.42375,0.093715,0,59.463,1137.4,3803.2
2544,4,14.379,13.808,0.61634,0.40282,0.093966,0,58.615,1138,3803.4
2546,4,14.384,13.841,0.61676,0.38279,0.094201,0,57.81,1138.6,3803.5
2548,4,14.388,13.872,0.61718,0.3636,0.09442,0,57.044,1139.2,3803.7
2550,4,14.391,13.901,0.61761,0.34519,0.094624,0,56.317,1139.8,3803.9
2552,4,14.393,13.928,0.61803,0.32751,0.094813,0,55.626,1140.3,3804.1
2554,4,14.394,13.953,0.61846,0.31051,0.094989,0,54.971,1140.7,3804.3
2556,4,14.394,13.977,0.61889,0.29414,0.095152,0,54.35,1141.2,3804.5
2558,4,14.393,13.998,0.61932,0.27836,0.095302,0,53.762,1141.6,3804.7
2560,4,14.391,14.018,0.61974,0.26314,0.09544,0,53.205,1141.9,3804.9
2562,4,14.388,14.036,0.62017,0.24842,0.095566,0,52.679,1142.3,3805.1
2564,4,14.385,14.053,0.6206,0.23419,0.09568,0,52.182,1142.6,3805.3
2566,4,14.38,14.068,0.62103,0.22041,0.095784,0,51.714,1142.8,3805.4
2568,4,14.375,14.081,0.62147,0.20703,0.095877,0,51.273,1143.1,3805.6
2570,4,14.368,14.093,0.6219,0.19405,0.095959,0,50.859,1143.3,3805.8
2572,4,14.361,14.104,0.62233,0.18142,0.096031,0,50.471,1143.5,3806
2574,4,14.353,14.113,0.62276,0.16913,0.096094,0,50.108,1143.7,3806.2
2576,4,14.344,14.121,0.62319,0.15714,0.096147,0,49.77,1143.8,3806.4
2578,4,14.334,14.127,0.62363,0.14543,0.096191,0,49.455,1143.9,3806.6
2580,4,14.323,14.133,0.62406,0.13399,0.096226,0,49.165,1144,3806.8
2582,4,14.311,14.137,0.62449,0.12279,0.096252,0,48.897,1144.1,3807
2584,4,14.298,14.14,0.62492,0.1118,0.096269,0,48.651,1144.2,3807.2
2586,4,14.285,14.141,0.62536,0.10102,0.096278,0,48.427,1144.2,3807.4
2588,4,14.27,14.142,0.62579,0.090414,0.096278,0,48.225,1144.2,3807.6
2590,4,14.255,14.141,0.62622,0.079972,0.096271,0,48.045,1144.2,3807.8
2592,4,14.238,14.139,0.62666,0.069675,0.096255,0,47.885,1144.2,3807.9
2594,4,14.221,14.137,0.62709,0.059507,0.096232,0,47.745,1144.1,3808.1
2596,4,14.203,14.133,0.62752,0.049449,0.0962,0,47.626,1144,3808.3
2598,4,14.183,14.127,0.62796,0.039487,0.096161,0,47.527,1143.9,3808.5
2600,4,14.163,14.121,0.62839,0.029605,0.096115,0,47.448,1143.8,3808.7
